,Unnamed: 0,key,prep,dobj,d.lemma,d.pos,d.animacy,d.number,d.r,d.t,d.pt,d.top,d.d,v.lemma,v.pos,v.aspect,v.mood,v.r,v.ca,v.aux,v_d,s.lemma,s.pos,s.animacy,s.number,s.r,s.t,s.pt,s.top,s.d,role
2093,2093,67210_1,False,True,производитель,S,anim,sg,r:concr,t:org,,,d:nag,полагаться,V,ipf,indic,,ca:noncaus,,d:pref,что,SPRO,none,sg,r:rel,,,,,экспериенцер
2094,2094,67215_2,False,True,я,SPRO,none,1p,r:pers,,,,,полагаться,V,intr,indic,,ca:noncaus,,d:pref,такой,APRO,none,n,r:dem,,,,,экспериенцер
2095,2095,67216_0,False,False,ты,SPRO,none,2p,r:pers,,,,,полагаться,V,intr,indic,,ca:noncaus,,d:pref,что-нибудь,SPRO,none,sg,r:indet,,,,,экспериенцер
2096,2096,67218_2,False,True,я,SPRO,none,1p,r:pers,,,,,полагаться,V,ipf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
2097,2097,67227_0,False,True,охрана,S,inan,sg,r:abstr,,,,der:s0,полагаться,V,ipf,indic,,ca:noncaus,,d:pref,это,SPRO,none,sg,r:dem,,,,,экспериенцер
2098,2098,67254_1,False,True,она,SPRO,none,3p,r:pers,,,,,полагаться,V,ipf,indic,,ca:noncaus,,d:pref,нянька,S,anim,sg,r:concr,t:prof,,,d:dim,экспериенцер
2099,2099,67256_0,False,True,он,SPRO,none,3p,r:pers,,,,,полагаться,V,ipf,plen,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
2100,2100,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
2101,2101,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
2102,2102,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
2103,2103,67284_3,False,True,мотылек,S,anim,sg,r:concr,t:animal,,,der:s,равный,A,none,none,t:like,,,,всё,SPRO,none,sg,r:spec,,,,,экспериенцер
2104,2104,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
2105,2105,67299_0,False,True,я,SPRO,none,1p,r:pers,,,,,полагаться,V,ipf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
2106,2106,119308_7,False,False,я,SPRO,none,1p,r:pers,,,,,трудно,PRAEDIC,none,none,,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2107,2107,119335_3,False,False,он,SPRO,none,3p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,фолиант,S,inan,sg,r:concr,t:book,,,,реципиент
2108,2108,119339_1,False,False,мы,SPRO,none,1p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,зуб,S,inan,sg,r:concr,,pt:partb,,,реципиент
2109,2109,119344_0,False,False,я,SPRO,none,1p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,длинный,A,none,nom,r:qual,t:size:max,,,der:s,реципиент
2110,2110,119367_40,False,True,он,SPRO,none,3p,r:pers,,,,,нравиться,V,ipf,indic,,ca:noncaus,,,который,APRO,none,sg,r:rel,t:ord,,,,реципиент
2111,2111,119368_1,False,True,мы,SPRO,none,1p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,3,NUM,none,NUM,,,,,,реципиент
2112,2112,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,реципиент
2113,2113,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,реципиент
2114,2114,119403_0,False,True,мы,SPRO,none,1p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,сарт,S,anim,sg,,,,,,реципиент
2115,2115,138155_2,False,True,калатозов,S,famn,m,,,,,,прокричать,V,act,sg,t:speech,ca:noncaus,,d:pref,актер,S,nom,norm,r:concr,t:prof,,,,реципиент
2116,2116,138228_1,False,False,я,SPRO,none,norm,r:pers,,,,,прокричать,V,act,praet,t:speech,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2117,2117,138240_1,False,False,жена,S,f,norm,,,,,,прокричать,V,act,sg,t:speech,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2118,2118,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2119,2119,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2120,2120,118142_3,False,True,волна,S,inan,pl,r:concr,top:form,pt:qtm,top:form,,плыть,V,ipf,indic,t:move,ca:noncaus,,d:root,Тамара,S,anim,sg,r:propn,t:persn,,,,направление
2121,2121,118182_4,False,True,облако,S,inan,pl,r:concr,,,,,сентябрь,S,none,none,t:time:month,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
2122,2122,54132_0,False,False,Новиков,S,anim,sg,r:propn,t:famn,,,,войти,V,pf,indic,t:move,ca:noncaus,,d:pref,начальник,S,anim,sg,r:concr,t:hum,,,,направление
2123,2123,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2124,2124,121921_0,False,False,клетка,S,inan,sg,r:concr,top:contain,pt:element,top:contain,der:s,прыгать,V,ipf,indic,t:move,ca:noncaus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
2125,2125,122009_1,False,False,квадрат,S,inan,pl,r:concr,t:form:geom,,,,прыгать,V,ipf,indic,t:move,ca:noncaus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
2126,2126,69502_1,False,True,язык,S,inan,sg,r:abstr,,pt:partb,,,принадлежать,V,ipf,plen,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2127,2127,71198_1,False,True,встреча,S,inan,sg,r:abstr,,,,der:s0,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2128,2128,71201_1,False,False,нечего,PRAEDICPRO,none,sg,r:neg,,,,,,PUNCT,none,none,,,,,ребенок,S,anim,pl,r:concr,t:hum,,,,контрагент
2129,2129,71203_22,False,True,жизнь,S,inan,sg,r:abstr,t:be:exist,,,,радоваться,V,ipf,inf,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2130,2130,71205_2,False,True,встреча,S,inan,sg,r:abstr,,,,der:s0,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,он,SPRO,none,3p,r:pers,,,,,контрагент
2131,2131,71209_4,False,False,кит,S,anim,pl,r:concr,t:animal,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2132,2132,71211_4,False,False,сарделька,S,inan,pl,r:concr,t:food,,,,надоесть,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2133,2133,71215_2,False,True,это,SPRO,none,sg,r:dem,,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,я,SPRO,none,1p,r:pers,,,,,контрагент
2134,2134,71217_1,False,True,приобретение,S,inan,sg,r:abstr,t:poss,,,der:s0,радоваться,V,ipf,praes,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2135,2135,71218_14,False,True,возможность,S,inan,sg,r:abstr,t:mod,,,der:a,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,она,SPRO,none,3p,r:pers,,,,,контрагент
2136,2136,71224_0,False,False,предлог,S,inan,sg,r:abstr,,,,,радоваться,V,ipf,praes,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2137,2137,71229_7,False,True,жизнь,S,inan,sg,r:abstr,t:be:exist,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2138,2138,71235_0,False,True,торжество,S,inan,sg,r:abstr,t:action,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,Штрум,S,anim,sg,r:propn,t:famn,,,,контрагент
2139,2139,71237_4,False,True,узнавание,S,inan,sg,r:abstr,t:ment,,,der:v,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,я,SPRO,none,1p,r:pers,,,,,контрагент
2140,2140,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,контрагент
2141,2141,71240_1,False,False,это,SPRO,none,sg,r:dem,,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,я,SPRO,none,1p,r:pers,,,,,контрагент
2142,2142,71242_5,False,True,что,SPRO,none,sg,r:rel,,,,,радоваться,V,ipf,inf,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2143,2143,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,контрагент
2144,2144,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,контрагент
2145,2145,71248_6,False,False,ты,SPRO,none,2p,r:pers,,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,все,SPRO,none,pl,,,,,,контрагент
2146,2146,71252_1,False,True,Таня,S,anim,sg,r:propn,t:persn,,,d:dimb,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,он,SPRO,none,3p,r:pers,,,,,контрагент
2147,2147,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,контрагент
2148,2148,71257_1,False,True,успех,S,inan,pl,r:abstr,,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2149,2149,71258_1,False,True,это,SPRO,none,sg,r:dem,,,,,надо,PRAEDIC,none,none,,,,,радоваться,V,none,med,,t:psych:emot,,,,контрагент
2150,2150,71262_7,False,True,спасение,S,inan,sg,r:abstr,,,,der:s0,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,Давид,S,anim,sg,r:propn,t:persn,,,,контрагент
2151,2151,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,контрагент
2152,2152,71268_1,False,True,подарок,S,inan,sg,r:concr,t:thing,,,der:v,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,дитя,S,anim,sg,r:concr,t:hum,,,,контрагент
2153,2153,71271_5,False,False,возможность,S,inan,pl,r:abstr,t:mod,,,der:a,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,он,SPRO,none,3p,r:pers,,,,,контрагент
2154,2154,71276_1,False,False,это,SPRO,none,sg,r:dem,,,,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,который,APRO,none,sg,r:rel,t:ord,,,,контрагент
2155,2155,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,контрагент
2156,2156,71286_1,False,True,карамелька,S,inan,pl,r:concr,t:food,pt:qtm,,d:dim,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2157,2157,71289_7,False,True,всё,SPRO,none,sg,r:spec,,,,,печалиться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2158,2158,71293_8,False,True,исчезновение,S,inan,sg,r:abstr,t:be:disapp,,,der:v,радоваться,V,ipf,praes,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2159,2159,71296_4,False,True,солнце,S,inan,sg,r:concr,t:space,,top:spher,,радоваться,V,ipf,indic,t:psych:emot,ca:noncaus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,контрагент
2160,2160,72209_2,False,True,ты,SPRO,none,2p,r:pers,,,,,родить,V,pf,indic,t:be:appear,ca:caus,,d:root,я,SPRO,none,1p,r:pers,,,,,бенефициант
2161,2161,119307_0,False,False,я,SPRO,none,1p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,выпуск,S,inan,sg,r:abstr,t:impact:creat,,,der:s0,экспериенцер
2162,2162,119310_5,False,False,я,SPRO,none,1p,r:pers,,,,,punct,punct,punct,punct,punct,punct,punct,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,,экспериенцер
2163,2163,119313_3,False,False,лиса,S,anim,sg,r:concr,t:animal,,,,петля,S,none,none,top:ring,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
2164,2164,119371_3,False,False,американец,S,anim,pl,r:concr,t:hum:etn,,,der:s,попасться,V,pf,indic,,ca:noncaus,,d:pref,19-й,ANUM,none,nom,,,,,,экспериенцер
2165,2165,119376_1,False,True,Леонид,S,anim,sg,r:propn,t:persn,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,который,APRO,none,sg,r:rel,t:ord,,,,экспериенцер
2166,2166,119383_2,False,True,я,SPRO,none,1p,r:pers,,,,,попасться,V,pf,indic,,ca:noncaus,,d:pref,брат,S,anim,sg,r:concr,t:hum:kin,,,,экспериенцер
2167,2167,119402_8,False,False,я,SPRO,none,1p,r:pers,,,,,сказать,V,pf,indic,t:speech,ca:noncaus,,,заведующий,S,anim,sg,r:concr,t:hum,,,der:subst,экспериенцер
2168,2168,119326_0,False,False,романист,S,anim,sg,r:concr,t:prof,,,der:s,попасться,V,pf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2169,2169,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2170,2170,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2171,2171,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2172,2172,122006_2,False,True,пол,S,inan,sg,r:concr,top:horiz,pt:part,top:horiz,,прыгать,V,ipf,indic,t:move,ca:noncaus,,d:root,себя,SPRO,none,SPRO,r:ref,,,,,направление
2173,2173,121947_0,False,False,лицо,S,inan,sg,r:concr,,pt:partb,,,прыгать,V,ipf,indic,t:move,ca:noncaus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
2174,2174,138687_1,False,True,он,SPRO,none,norm,r:pers,,,,,прошептать,V,act,sg,t:speech,ca:noncaus,,d:pref,,PUNCT,none,none,none,none,none,none,none,реципиент
2175,2175,138710_1,False,False,жена,S,f,norm,,,,,,ухо,S,none,none,,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2176,2176,53764_0,False,True,Северодвинск,S,inan,sg,r:propn,t:topon,,,,взять,V,pf,act,t:poss,ca:caus,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2177,2177,138826_0,False,True,который,APRO,none,sg,,,,,,пробить,V,pf,indic,,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,поднятый посессор
2178,2178,135515_4,False,True,он,SPRO,none,norm,r:pers,,,,,бить,V,act,norm,t:impact,ca:caus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,бенефициант
2179,2179,122010_2,False,False,трава,S,inan,sg,r:concr,t:plant,pt:aggr,,,прыгать,V,ipf,indic,t:move,ca:noncaus,,d:root,угрюмый,A,none,nom,r:qual,t:humq,,,,направление
2180,2180,135381_2,False,False,машина,S,inan,sg,r:concr,t:fam,,,,бежать,V,ipf,indic,t:move,ca:noncaus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
2181,2181,135395_3,False,False,жизнь,S,inan,sg,r:abstr,t:be:exist,,,,бежать,V,ipf,indic,t:move,ca:noncaus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
2182,2182,135415_1,False,True,Березине,S,inan,sg,,,,,,бежать,V,ipf,indic,t:move,ca:noncaus,,d:root,который,APRO,none,sg,r:rel,t:ord,,,,направление
2183,2183,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2184,2184,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
2185,2185,100304_0,False,False,дорога,S,inan,sg,r:concr,t:fam,,top:stripe,,выбежать,V,pf,indic,t:move,ca:noncaus,,d:pref,березка,S,inan,pl,r:concr,t:plant,,,der:s,направление
2186,2186,100355_5,False,False,мы,SPRO,none,1p,r:pers,,,,,выбежать,V,pf,indic,t:move,ca:noncaus,,d:pref,монсеньер,S,anim,sg,,,,,,направление
2187,2187,54209_3,False,False,они,SPRO,none,3p,r:pers,,,,,нужно,PRAEDIC,none,none,,,,,выяснять,V,none,inf,,,,,der:a,реципиент
2188,2188,129194_44,False,True,я,SPRO,none,1p,r:pers,,,,,выгнать,V,pf,indic,t:impact:creat,ca:caus,,d:pref,ты,SPRO,none,2p,r:pers,,,,,экспериенцер
2189,2189,32602_0,False,False,Коряков,S,anim,sg,r:propn,t:famn,,,,точка,S,none,none,t:impact,,,der:s0,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2190,2190,32604_0,False,True,он,S-PRO,none,3p,r:pers,,,,,доступный,A,none,none,,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
2191,2191,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,реципиент
2192,2192,83951_4,False,True,он,SPRO,none,3p,r:pers,,,,,выламывать,V,ipf,act,t:impact,ca:caus,,d:impf,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,поднятый посессор
2193,2193,83955_1,False,True,он,SPRO,none,3p,r:pers,,,,,лить,V,ipf,indic,t:move,ca:caus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,поднятый посессор
2194,2194,83956_6,False,True,я,SPRO,none,1p,r:pers,,,,,лить,V,ipf,indic,t:move,ca:caus,,d:root,они,SPRO,none,3p,r:pers,,,,,поднятый посессор
2195,2195,83987_10,False,True,я,SPRO,none,1p,r:pers,,,,,грозить,V,ipf,praes,,,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,поднятый посессор
2196,2196,83988_10,False,True,я,SPRO,none,1p,r:pers,,,,,дать,V,pf,imper,t:poss,ca:caus,,d:root,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,поднятый посессор
2197,2197,83994_1,False,True,я,SPRO,none,1p,r:pers,,,,,лить,V,ipf,indic,t:move,ca:caus,,d:root,она,SPRO,none,3p,r:pers,,,,,поднятый посессор
